t_s,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_rad,lon_rad,alt_m,altitude_m,sun_hat_x,sun_hat_y,sun_hat_z,moon_hat_x,moon_hat_y,moon_hat_z,eclipse_flag,solar_flux_w_m2,gs_range_m,gs_elevation_rad,gs_azimuth_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,earth_view_scale,earth_ir_flux_w_m2,albedo_flux_w_m2,b_eci_x_t,b_eci_y_t,b_eci_z_t,atmospheric_density_kg_m3
108540.0,-16039130.048139049,11853628.60963902,23574533.618994057,-768.7471288416036,-1349.3073777500945,-2701.010977834927,12807527.362452805,15288212.67435773,23574533.618994057,0.8693140016671871,0.8734637904375824,24513458.519041453,24500995.74801368,-0.26166585438985357,0.8855435380275991,0.3838536477669456,0.9938786915185709,0.09364129843576292,0.05862127406153683,False,1361.0,25257157.204347182,1.0272533119826623,1.2478462188068733,True,396842672.07768327,False,0.04266359990824832,10.111273178254852,13.393891712168545,-3.270813827822567e-07,2.4172765137457643e-07,2.0580686449561978e-07,0.0
108600.0,-16084862.050629085,11772380.79243674,23411897.379946288,-755.618709829412,-1358.9627462695194,-2720.215847272041,12796201.849253008,15282962.898046799,23411897.379946288,0.8661818549972959,0.8737302064613902,24382083.54950005,24369686.91713334,-0.26167700740271116,0.8855407636758911,0.38385244517272654,0.9938192794868831,0.09397366856902856,0.059094748800981534,False,1361.0,25129098.040672783,1.0257537869319977,1.255029068153185,True,396901504.95195043,False,0.043028768471901936,10.197818127840758,13.496346755896775,-3.327663513941698e-07,2.4354900845225247e-07,2.0586996775204875e-07,0.0
108660.0,-16129800.137327952,11690551.933284394,23248105.453351203,-742.2828648925774,-1368.6755486888849,-2739.5341050854877,12784442.196524406,15277352.345831737,23248105.453351203,0.8630120515817655,0.8740020151521986,24249774.67893204,24237445.048118934,-0.26168816038073606,0.885537989205907,0.38385124252723885,0.9937592146779834,0.09430753118352839,0.05957107355642644,False,1361.0,25000233.329539947,1.0242038395067041,1.262272368599918,True,396959795.99914974,False,0.04340129080227856,10.286105920140018,13.600534734327335,-3.3858002292031335e-07,2.453959322386404e-07,2.058965421611085e-07,0.0
108720.0,-16173931.741525594,11608138.561854562,23083150.9881642,-728.7351070586067,-1378.4466045702982,-2758.967359261123,12772237.366156016,15271375.233203854,23083150.9881642,0.8598039156829823,0.8742794877423193,24116526.37025577,24104264.617870104,-0.2616993133240091,0.8855352146176266,0.3838500398304738,0.9936984890860697,0.09464289797356114,0.060050267703217336,False,1361.0,24870562.020817738,1.0226019197813496,1.269576061269744,True,397017535.7879949,False,0.04378136779061454,10.376184166375646,13.706493954774485,-3.445261361161509e-07,2.472687031285451e-07,2.058842975588804e-07,0.0
108780.0,-16217244.00435379,11525137.157047944,22917027.03381953,-714.970802637343,-1388.2767460454938,-2778.5172419328096,12759576.092679052,15265025.631182192,22917027.03381953,0.8565567525632863,0.8745629018361738,23982332.995760016,23970140.01294311,-0.2617104662324187,0.8855324399110774,0.3838488370824431,0.9936370945748001,0.09497978085802077,0.060532350963035164,False,1361.0,24740083.140502263,1.020946431091415,1.2769400600096146,True,397074714.6426528,False,0.04416920758108087,10.468102196716167,13.814263775294114,-3.506085555980673e-07,2.4916759534587824e-07,2.058308134665395e-07,0.0
108840.0,-16259723.800433762,11441544.150288027,22749726.546644326,-700.9851886787324,-1398.1668173721675,-2798.185408611326,12746446.883747716,15258297.495106734,22749726.546644326,0.8532698472175623,0.8748525424716961,23847188.861327346,23835065.553792205,-0.2617216191060461,0.8855296650862399,0.38384763428313823,0.9935750228777798,0.0953181919658526,0.06101734338514128,False,1361.0,24608795.82443583,1.019235727747272,1.284364251590518,True,397131322.6683368,False,0.044565025815599,10.561911118296964,13.923884609800561,-3.568312757824044e-07,2.5109287501913586e-07,2.0573353011823696e-07,0.0
108900.0,-16301357.709484369,11357355.921473093,22581242.38195743,-686.7733527331214,-1408.1176755101033,-2817.973539201718,12732838.00930517,15251184.640164152,22581242.38195743,0.8499424639566618,0.8751487019104055,23711088.188682914,23699035.477018114,-0.26173277194488953,0.8855268901431136,0.3838464314325593,0.9935122655931502,0.09565814365434117,0.061505265372739974,False,1361.0,24476699.307382412,1.0174681137125563,1.2918484942777384,True,397187349.72471714,False,0.04496904601478635,10.657663905504366,14.03539797494186,-3.6319842597050666e-07,2.5304479954242517e-07,2.05589740543715e-07,0.0
108960.0,-16342131.998847999,11272568.797155228,22411567.29054605,-672.3302216249493,-1418.1301903717751,-2837.8833384298364,12718737.493269874,15243680.72781835,22411567.29054605,0.8465738457958223,0.8754516796911809,23574025.107550427,23562043.927526858,-0.26174392474886543,0.88552411508172,0.3838452285307154,0.9934488141793821,0.095999648521018,0.061996137697605445,False,1361.0,24343792.92297137,1.0156418410296202,1.2993926167287426,True,397242785.409709,False,0.04538149995027005,10.755415488214002,14.14884652890079,-3.6971427537362013e-07,2.550236165472971e-07,2.0539658176175183e-07,0.0
109020.0,-16382032.62349057,11187179.050540328,22240693.918665748,-657.6505614527482,-1428.2052448223471,-2857.9165358423365,12704133.108295826,15235779.269622527,22240693.918665748,0.8431632134956315,0.8757617831360646,23435993.66074706,23424084.96363441,-0.26175507752551547,0.885521339900182,0.38384402557679304,0.9933846599407757,0.09634271949783847,0.062489981549929456,False,1361.0,24210076.118119247,1.0137551077995814,1.3069964174632054,True,397297619.05793244,False,0.0458026279975216,10.855222835412619,14.264274097678134,-3.7638323797488153e-07,2.570295623028707e-07,2.0515102482335236e-07,0.0
109080.0,-16421045.226001527,11101182.90148809,22068614.808040462,-642.728977589143,-1438.3437346796732,-2878.0748858066777,12689012.370575324,15227473.631107213,22068614.808040462,0.8397097645560461,0.8760793278679687,23296987.80966795,23285152.562561024,-0.2617662302598886,0.8855185646022202,0.38384282257240476,0.993319794074145,0.09668736947101254,0.06298681834538204,False,1361.0,24075548.46834749,1.0118060560748245,1.3146596643448094,True,397351839.75133234,False,0.046232679505714504,10.957145042854338,14.381725700817082,-3.832098774997144e-07,2.590628599600435e-07,2.0484986416379287e-07,0.0
109140.0,-16459155.136502981,11014576.516505387,21895322.395849828,-627.5599146213389,-1448.5465687142394,-2898.3601675106156,12673362.534668641,15218757.035654444,21895322.395849828,0.8362126721627668,0.8764046383387025,23157001.44011971,23145240.62627487,-0.26177738295941705,0.8855157891859852,0.383841619516749,0.9932542075920632,0.09703361185789103,0.06348667002194067,False,1361.0,23940209.693980936,1.009792769661521,1.3223820940732955,True,397405436.30518883,False,0.04667191318569062,11.061243425008676,14.501247577288035,-3.901989124886983e-07,2.6112371762826163e-07,2.044897062150125e-07,0.0
109200.0,-16496347.334994026,10927356.006565396,21720809.010620046,-612.1376327352525,-1458.8146685683519,-2918.774184644462,12657170.58212745,15209622.531342216,21720809.010620046,0.8326710848065195,0.8767380474136011,23016028.343675587,23004342.962842114,-0.2617885356241267,0.8855130136514703,0.38384041640982297,0.9931878913673116,0.09738146023773682,0.06398955886173222,False,1361.0,23804059.649836343,1.0077132727008535,1.3301634104685123,True,397458397.2419591,False,0.04712059759674698,11.167581630429034,14.622887238762397,-3.973552221677338e-07,2.6321232728192217e-07,2.0406695843000213e-07,0.0
109260.0,-16532606.457354084,10839517.429063994,21545066.876093436,-596.4562143476476,-1469.1489686160712,-2939.318765165235,12640423.218237195,15200063.000941085,21545066.876093436,0.8290841250706288,0.8770798970475675,22874062.23075149,22862453.299514588,-0.2617996882540436,0.8855102379986693,0.38383921325162396,0.9931208361190207,0.09773092844346178,0.06449550753219999,False,1361.0,23667098.349973608,1.0055655272251263,1.3380032841506506,True,397510710.79523706,False,0.04757901155850488,11.276225739365657,14.746693489340212,-4.0468385158855167e-07,2.653288623224683e-07,2.0357781611568863e-07,0.0
109320.0,-16567916.78134193,10751056.78527705,21368088.10624015,-580.5095519777503,-1479.5504161223373,-2959.995761534217,12623106.862139326,15190071.152589586,21368088.10624015,0.8254508886420758,0.8774305386076793,22731096.724678487,22719565.276808128,-0.2618108408491112,0.8855074622275964,0.3838380100421578,0.9930530324077016,0.0980820305748424,0.0650045391044653,False,1361.0,23529325.973139226,1.0033474308982615,1.345901351770162,True,397562364.89729196,False,0.048047444646689697,11.387244381265457,14.87271646528551,-4.121900175224374e-07,2.6747347558496943e-07,2.030182490225451e-07,0.0
109380.0,-16602262.19505528,10661970.017607408,21189864.699965417,-564.2913267397232,-1490.0199712704807,-2980.8070506295294,12605207.63429882,15179639.493279668,21189864.699965417,0.8217704436316839,0.8777903327575821,22587125.345685355,22575672.432483345,-0.26182199340935575,0.8855046863382445,0.38383680678142185,0.992984470630087,0.09843478101145409,0.06551667707319421,False,1361.0,23390742.857443746,1.001056815093749,1.3538572146827283,True,397613347.1493919,False,0.04852619775075579,11.500708866929122,15.00100768800689,-4.198791148139035e-07,2.6964629762916903e-07,2.0238398755921184e-07,0.0
109440.0,-16635626.196930794,10572253.009584887,21010388.541109562,-547.7950083426654,-1500.558607162223,-3001.7545337461383,12586711.349919077,15168760.333544238,21010388.541109562,0.8180418292543913,0.8781596501351785,22442141.51782044,22430768.208478067,-0.26183314593483026,0.8855019103306009,0.3838356034694103,0.9929151410158193,0.09878919441653221,0.06603194536031758,False,1361.0,23251349.52074228,0.9986914421676829,1.3618704386441793,True,397663644.82275856,False,0.04901558358633007,11.616693309960226,15.131620091574046,-4.2775672218398364e-07,2.7184743393153094e-07,2.016705069479827e-07,0.0
109500.0,-16667991.89574408,10481901.585866293,20829651.39844799,-531.0138550906123,-1511.1673098176761,-3022.8401365958516,12567603.512409601,15157425.792239476,20829651.39844799,0.814264054441366,0.8785388720484715,22296138.576428495,22284845.958395015,-0.2618442984254237,0.885499134204693,0.3838344001061353,0.9928450336242743,0.09914528573908722,0.06655036831850168,False,1361.0,23111146.682338946,0.9962490026051707,1.369940553534402,True,397713244.85956985,False,0.049515927233738224,11.73527475439596,15.264608049044863,-4.35828608083895e-07,2.740769618088744e-07,2.0087301023567065e-07,0.0
109560.0,-16699342.008474756,10390911.51212846,20647644.92549161,-513.9409124222417,-1521.847078141048,-3044.0658092291096,12547869.306513166,15145627.799320774,20647644.92549161,0.8104360964229363,0.8789283911379409,22149109.774783507,22137898.95414469,-0.26185545088116213,0.8854963579605145,0.38383319669159377,0.9927741383413464,0.09950307021582779,0.06707197073458666,False,1361.0,22970135.28451017,0.9937271120846499,1.378067053044703,True,397762133.8719178,False,0.05002756670907114,11.85653331004986,15.400027399125339,-4.4410073662570926e-07,2.763349271131126e-07,1.999864101460946e-07,0.0
109620.0,-16729658.808400521,10299278.493354151,20464360.657404676,-496.56897910459287,-1532.5989230424152,-3065.433524056048,12527493.58291391,15133358.049660074,20464360.657404676,0.8065569002662855,0.8793286108031918,22001048.259305045,21989920.361149933,-0.26186660330215356,0.8854935815980384,0.3838319932257743,0.9927024448736136,0.09986256338809335,0.06759677784857417,False,1361.0,22828316.47969593,0.9911233096492582,1.3862493928048227,True,397810298.09175235,False,0.050550853679011964,11.980552321925835,15.537935512546841,-4.5257927466825606e-07,2.786213421034042e-07,1.9900531137741408e-07,0.0
109680.0,-16758924.147598157,10206998.176220478,20279790.015628614,-478.89062488551764,-1543.4238677450542,-3086.9452765778037,12506460.85629681,15120608.030242449,20279790.015628614,0.8026253768738524,0.8797399465018949,21851947.095388785,21840903.264195852,-0.26187775568823213,0.8854908051173058,0.38383078970869466,0.9926299427465579,0.10022378109695904,0.06812481534356016,False,1361.0,22685691.67450534,0.9884350539793438,1.3944869909048978,True,397857723.3936666,False,0.05108615403673704,12.107418506706678,15.678391295870846,-4.612705972421781e-07,2.8093618082696603e-07,1.97923988950541e-07,0.0
109740.0,-16787119.41399952,10114066.144973341,20093924.299922246,-460.8981571414531,-1554.3229472062474,-3108.6030840077847,12484755.287923869,15107368.983560061,20093924.299922246,0.7986404020952672,0.8801628256069978,21701799.243918758,21690840.64393604,-0.2618889080470216,0.885488028516419,0.3838295861395321,0.9925566212845689,0.10058673959787781,0.06865610942392232,False,1361.0,22542262.521083247,0.9856597208906377,1.4027792265981778,True,397904395.2521571,False,0.05163384868929917,12.237222139363903,15.821455255137659,-4.701812948687209e-07,2.8327937623805087e-07,1.9673636734153451e-07,0.0
109800.0,-16814225.509585544,10020477.920002928,19906754.685659464,-442.58360530826445,-1565.2972077847007,-3130.4089845038293,12462360.673057009,15093631.891864382,19906754.685659464,0.7946008153935188,0.8805976877729706,21550597.555039905,21539725.370666716,-0.26190006036346164,0.8854852517991271,0.3838283825199119,0.9924824696575727,0.10095145519211873,0.06919068663482503,False,1361.0,22398030.928015452,0.9827946002560835,1.4111254396703303,True,397950298.73043483,False,0.05219433432988545,12.37005723618285,15.967189539204277,-4.793181803416225e-07,2.8565081632996366e-07,1.9543599728836323e-07,0.0
109860.0,-16840222.850386266,9926228.957843712,19718272.22382926,-423.93872088124454,-1576.3477072405442,-3152.3650371682056,12439260.432703326,15079387.482971191,19718272.22382926,0.7905054179926934,0.881044985857016,21398334.777848832,21387550.214028094,-0.26191121264506645,0.8854824749635595,0.38382717884902323,0.9924074767992949,0.10131794480054891,0.06972857415902069,False,1361.0,22252999.08979535,0.9798368922488703,1.4195249305267563,True,397995418.4681117,False,0.052768024196209226,12.506021734501587,16.11565796245192,-4.88688294880677e-07,2.8805033918494604e-07,1.940160300502999e-07,0.0
109920.0,-16865091.366480798,9831314.651174458,19528467.841035686,-404.95497741511434,-1587.4755147353305,-3174.473322047613,12415437.605425999,15064626.23618378,19528467.841035686,0.7863529709246354,0.8815051868685596,21245003.57089562,21234307.853516825,-0.2619223648918347,0.8854796980097167,0.383825975126866,0.9923316314553015,0.10168622558535659,0.07026979962589813,False,1361.0,22107169.518289227,0.9767837034004361,1.427976960326728,True,398039738.69143325,False,0.05335534886963883,12.645217682104402,16.266926023564995,-4.982989141282174e-07,2.904777275544234e-07,1.9246918973021842e-07,0.0
